SiteEnergyUse(kBtu)
1012024.313
647906.1875
48406556.0
3706100.25
4988493.5
19526080.0
4704936.5
675772.875
4216639.5
25970248.0
882759.1875
478690.0938
812587.875
1475475.5
855946.0
2485521.0
635698.6875
1951856.25
794724.625
111969.7031
851585.1875
3375211.0
819803.6875
1388812.0
5652231.0
5000717.0
7221482.5
2711670.25
1544388.5
25631512.0
538064.875
4086293.0
1306087.75
4691945.5
862945.125
761504.875
1805138.875
1605220.875
39605888.0
1194835.5
2502131.0
522791.0938
711118.375
14204281.0
439266.9063
1735995.75
4178233.5
7405070.0
1968655.125
5535626.0
4865551.5
4426136.0
6485203.0
455798.9063
935396.6875
3600532.5
13071700.0
97690.39844
745336.8125
439521.0938
1294615.25
754241.3125
8570571.0
2159932.0
1385975.75
2280561.0
1111293.75
3185005.75
4801472.0
999924.3125
1069459.125
1683064.25
1898210.25
498649.3125
11325513.0
4748137.0
1167734.75
2214604.25
1993766.375
782483.125
1047461.0
1164537.75
6779173.0
664913.875
1539478.5
867184.375
594612.875
2429214.0
1126157.25
4206839.5
655422.375
1967476.375
6486377.5
1358519.0
4217623.0
2891605.0
1247362.0
3894584.5
726124.625
39364116.0
720516.125
16246106.0
7273155.5
1261536.75
2799874.0
4970199.0
41696464.0
849745.6875
3929371.0
8815732.0
4817062.0
757167.3125
6881405.5
2478960.0
5907068.0
2404045.25
1080821.0
941257.3125
5867616.0
3204685.5
1248599.0
1386983.375
2265836.0
1791865.75
681354.1875
685888.1875
5381105.0
806615.0
1162226.375
1049638.75
3344833.0
971990.3125
920068.875
690259.0
41213584.0
12029600.0
645665.375
709979.6875
3986982.75
882896.5
5960927.5
2912454.75
1242811.75
6206083.5
1858224.625
1573155.0
117438.3984
899266.125
740230.375
4545148.0
535649.875
11651200.0
4103800.75
10287986.0
1015060.188
1128060.75
4207110.5
3040978.0
11521702.0
576405.125
1354000.625
2175940.25
625988.625
2277238.25
1131770.625
2822377.25
470666.6875
3185108.0
2330242.0
917783.5
2193115.0
145468.7969
9360612.0
1103594.75
1056003.0
2439484.75
13730204.0
879235.8125
574650.375
1106701.0
3095882.0
1331469.75
25567108.0
690557.6875
5656232.0
758008.875
4877959.0
2436063.0
20628680.0
9641043.0
4758198.0
1063480.5
92937640.0
2676594.75
4644346.0
2619088.5
6876439.5
2828950.5
2067352.5
19897354.0
2346692.5
5101504.5
2076289.625
22055140.0
6136327.5
2491238.25
10062436.0
755618.1875
1016146.875
1950713.25
13843866.0
1429146.375
2280352.5
108200.3984
52226204.0
12213423.0
603223.1875
623322.3125
4116369.0
1219744.75
5450441.5
2681771.0
2018011.875
4524791.0
1577040.875
1379932.5
1537570.25
8575114.0
567280.625
6298131.5
2531163.0
13239050.0
1242478.75
1847401.0
1262255.75
2294737.25
5833800.0
2746152.0
4415329.0
326778.6875
3444270.0
409578.4063
1818867.875
2195828.0
1610794.75
5232420.5
49517704.0
966907.375
30038490.0
6458021.5
910639.1875
2664566.5
7946961.0
7837692.5
5571501.5
6058494.0
1076644.75
1086491.75
1074989.0
1237252.75
705621.6875
1703504.875
2718223.0
2371304.5
1066775.25
3591653.0
10642754.0
2127077.25
1614673.625
1378130.25
669719.0
1252323.875
1023327.875
556700.6875
13214416.0
12184124.0
1375978.875
243518.2031
2616816.75
1872413.0
2168701.5
1739693.25
4433091.5
1234813.25
904236.0
1541897.875
816300.5
994194.875
1086678.125
540105.625
487015.4063
1764879.125
2100813.5
63835192.0
100841.7031
352136.0
828020.8125
719272.875
2090543.75
400354.3125
834711.875
966812.125
44683660.0
6596057.5
6839997.5
1928562.0
1770027.5
596242.1875
2082754.75
229856.4063
7286313.5
2177064.75
3481727.5
2321336.0
847298.8125
720170.6875
3787648.25
2301043.75
1435558.125
844076.8125
7857972.5
1618916.375
605971.1875
593296.1875
673030.0
3761647.0
526752.8125
2245568.25
756908.8125
4946798.5
13217550.0
883197.6875
1594422.5
1038351.875
1071220.75
2077039.375
6413181.5
3960898.75
876425.0
600516.875
6127771.5
1516415.75
533669.125
45163308.0
1308348.5
873923712.0
4991360.5
16319835.0
772379.3125
22104512.0
822636.625
1431784.0
3989399.0
2009703.25
1396691.875
1179869.0
770175.8125
1019487.188
1601955.625
819003.3125
576038.1875
1166069.875
1776411.75
1400962.25
519806.0938
859137.125
1297812.75
3307792.5
1237655.25
723032.625
559234.6875
1339220.625
10005787.0
619545.125
541542.6875
2077613.25
917100.3125
342726.0938
5238803.0
4750799.0
8086943.5
3275779.25
1686405.0
2442220.0
2106073.5
12720069.0
7768057.5
5672838.5
1349970.5
503744.6875
1466382.25
2936336.25
1021796.625
9765777.0
2630929.5
17686444.0
586589.1875
1242666.25
8164853.0
