BuildingType,PrimaryPropertyType,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),Outlier,TotalGHGEmissions,GHGEmissionsIntensity
-0.9894100179258771,-0.5622069230580369,2.22201768895612,1.4985939742288925,0.7253822982740777,-0.053817719127025175,-0.13987868896567132,-0.27827132297711393,-0.242667454536641,-0.6177780384708927,-0.37169901963024077,0.3717488416935694,-0.10824457940066876,-0.15416414305363635,-0.4785252162552111,-0.33856848655325134,-0.295984510127916,-0.07055853240631958,-0.1804985235217095,-0.2854019893018645,0.08433202204430337,-0.22855753408845428,-0.5531514769213827
0.7056379974540028,0.9774516552009704,-0.2560849904861758,-0.19471973297605494,-1.6166216719238857,-0.053817719127025175,-0.48516598193017246,-0.3017579753343819,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-2.736752933946638,-0.6496387125202503,-0.5610569650374513,-0.3265840725421814,-0.07055853240631958,-0.20576894225691333,-0.2854019893018645,0.08433202204430337,-0.2341922028783126,-0.5926420132456239
-0.9894100179258771,-0.5622069230580369,-0.006548763639589599,-0.8660727181321815,1.3336950178060163,-0.053817719127025175,-0.13987868896567132,-0.28782689265754846,-0.242667454536641,-0.6177780384708927,-0.3484248653331462,0.3717488416935694,-0.10824457940066876,1.2853115764604957,-0.5177387378102325,-0.5537141117011973,-0.3009144112871698,-0.07055853240631958,-0.20591122731430314,-0.21280192908845286,0.08433202204430337,-0.19841907433344705,-0.25415170189498487
-0.9894100179258771,-0.5622069230580369,0.8106823792830393,0.7900050464586478,-1.525374763994095,-0.053817719127025175,-0.13987868896567132,-0.3246465978917487,-0.242667454536641,0.2135720363805547,-0.4192205604829703,0.3717488416935694,-0.10824457940066876,0.2268735474059868,0.29683274896003914,-0.14545147721975285,-0.25682486267704585,-0.07055853240631958,-0.21145352098351322,-0.05050595826732791,0.08433202204430337,-0.11963397228592637,0.9926209449132022
-0.9894100179258771,-0.5622069230580369,0.8558068469711195,1.1295526023774636,-0.3391649609068148,1.2235196498878564,-0.3125223354479219,-0.28317172543817426,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-0.6198768758376202,-0.47496037221052556,-0.334162785712636,-0.2965142701790822,-0.07055853240631958,-0.18217541662588832,-0.2854019893018645,0.08433202204430337,-0.22891847372623883,-0.5531514769213827
1.5531620051439428,0.29315895375252277,-0.06539772380415518,-0.6518738799244816,0.6949666622974808,-0.053817719127025175,-0.48516598193017246,-0.23859914466856516,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.2268735474059868,0.025903111807118653,0.2951197787611748,-0.19113752294590372,-0.03881110006034401,-0.1413013939496466,-0.20451683130149373,0.08433202204430337,-0.1585552965603569,-0.09618955659801996
-0.9894100179258771,-0.5622069230580369,1.5160381138359222,-0.27214099979791945,0.60371975436769,-0.053817719127025175,-0.13987868896567132,-0.31913956088546497,-0.242667454536641,-0.6177780384708927,-0.45036399275626293,0.3717488416935694,-0.10824457940066876,0.057523462757265414,-0.36623196827824933,-0.19391429822474948,-0.31345311260890096,-0.07055853240631958,-0.19594964992109623,-0.2854019893018645,0.08433202204430337,-0.23200651284950638,-0.5531514769213827
0.7056379974540028,2.003890707373642,-1.554089263799701,0.3822530411965486,-0.09583987309403935,-0.053817719127025175,-0.6578096284124231,0.08416485237159647,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-2.4827278069735557,-0.36801444127815247,-0.196117176988471,-0.22642209371428867,-0.07055853240631958,-0.11363737889375866,-0.2854019893018645,0.08433202204430337,-0.21359859132249595,-0.5982835184348011
0.7056379974540028,-1.7597191505928205,0.7058771640074554,-0.291680652853413,-1.7382842158302736,-0.053817719127025175,-0.6578096284124231,-0.29246485038627806,-0.242667454536641,-1.656965632035202,-0.46426731073541144,0.3717488416935694,-0.10824457940066876,0.2268735474059868,-0.47496037221052556,-0.4883627057739708,-0.2984384652947407,-0.07055853240631958,-0.20362247346165877,-0.2245631301234078,0.08433202204430337,-0.20371285568761996,-0.2936422382192261
0.7056379974540028,1.1485248305630824,-0.24173665744237594,0.6838273091027084,-0.21750241700042708,-0.053817719127025175,-0.6578096284124231,-0.30895154242384004,-0.242667454536641,-0.6177780384708927,-0.44396846648585464,0.3717488416935694,-0.10824457940066876,0.2268735474059868,-0.8849197571670256,-0.8643168022441746,-0.3509302473045799,-0.07055853240631958,-0.22871731561007352,-0.2853544780146543,0.08433202204430337,-0.23930551441359327,-0.649057065137397
-0.14188601023593714,-0.22006057233381301,-0.030670598901398685,0.28602946671772855,-0.06542423711744243,-0.053817719127025175,0.20540860399882982,-0.2522935968490348,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.9466114071630528,-0.5729941422318676,-0.4619284449980218,-0.296752854701508,-0.07055853240631958,-0.18244814715197427,-0.2854019893018645,0.08433202204430337,-0.22897863033253624,-0.575717497678092
0.7056379974540028,1.4906711812873064,-0.3272028151374174,0.9315753629328843,-0.21750241700042708,-0.053817719127025175,-0.48516598193017246,-0.17671381631045152,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.057523462757265414,0.11502472091742956,0.03811991199228346,-0.11231348016681506,-0.07055853240631958,-0.11198797256097158,0.016290598141429885,0.08433202204430337,-0.06447036431119249,0.2366592495634418
-0.9894100179258771,-0.5622069230580369,-2.106812006264925,-0.8867183892844341,-0.035008601140845495,-0.053817719127025175,-0.3125223354479219,-0.26076496861885723,-0.242667454536641,-0.6177780384708927,-0.4082091326434847,0.3717488416935694,-0.10824457940066876,0.2692110685681672,-0.5070441379437529,-0.3760170833595523,-0.30021636936455315,-0.07055853240631958,-0.18443575014382343,-0.2854019893018645,0.08433202204430337,-0.22941977877871733,-0.575717497678092
-0.9894100179258771,-0.5622069230580369,-1.8194294516798966,2.4342852846765366,1.1207855659698378,-0.053817719127025175,-0.48516598193017246,-0.17302238056717695,-0.242667454536641,-0.6177780384708927,-0.17007310229662934,0.3717488416935694,-0.10824457940066876,-1.7206524260543092,-0.4000982070113798,-0.2379714182422737,-0.25841948861964803,-0.07055853240631958,-0.14885006690559693,-0.2854019893018645,0.08433202204430337,-0.22147910674745794,-0.5700759924889146
0.7056379974540028,-0.04898739697170108,0.8058996016017727,0.6211529502468883,0.9078761141336593,-0.053817719127025175,-0.48516598193017246,-0.2716069477249784,-0.242667454536641,0.2135720363805547,-0.06913501376801127,-2.778426177017813,0.9293950997202122,-2.5674028492979164,2.0881772280768636,2.981869769705122,0.02516993194072544,-0.07055853240631958,0.11778337849214121,-0.2854019893018645,0.08433202204430337,-0.16188396210881414,0.010999041996349034
0.7056379974540028,1.83281753201153,0.6235302091480996,1.0687216070174648,-0.004592965164248569,-0.053817719127025175,-0.13987868896567132,-0.16038631206135243,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.2268735474059868,0.5374610935578785,0.6358281287719567,-0.35913067079148864,-0.07055853240631958,-0.003106936282889511,-0.2854019893018645,0.08433202204430337,-0.18889427833635558,-0.4177553523811271
0.7056379974540028,0.9774516552009704,-0.9470923919954067,-0.02771100026011658,0.7253822982740777,-0.053817719127025175,-0.6578096284124231,0.05107960660728239,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-0.5352018335132595,0.21484089584976543,0.40452824867995457,0.156876339288995,-0.07055853240631958,0.1480441132523481,-0.05100106436399288,0.08433202204430337,-0.03952542489986246,-0.1413215981114385
-0.9894100179258771,-0.5622069230580369,-1.8822294021029382,-0.9582408929200904,0.6341353903442869,-0.053817719127025175,-0.48516598193017246,-0.0008285195496031087,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-1.5936398625677684,-0.47496037221052556,-0.3348970598851243,-0.15765687128778524,-0.07055853240631958,-0.06611875263589945,-0.2854019893018645,0.08433202204430337,-0.20299097641205094,-0.5531514769213827
-0.14188601023593714,-0.22006057233381301,0.184138503042431,-0.30310950652708435,0.6645510263208838,-0.053817719127025175,0.032764957516579256,-0.17939849685101483,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.3115485897303475,-0.37157931936729266,-0.20125715156100352,-0.24676427455954247,-0.07055853240631958,-0.13912034998076578,-0.2854019893018645,0.08433202204430337,-0.21929341671865168,-0.5531514769213827
0.7056379974540028,0.29315895375252277,0.6513950878126135,0.49764759603106934,1.1207855659698378,-0.053817719127025175,0.20540860399882982,0.20385255743238367,-0.242667454536641,-0.6177780384708927,0.12993269305743685,0.3717488416935694,-0.10824457940066876,0.2268735474059868,2.842145823693368,2.475947219628624,1.3907152302673131,-0.07055853240631958,0.6461536763407154,2.2047815442466336,0.08433202204430337,1.1842203648064473,2.126563487937843
-0.9894100179258771,-0.5622069230580369,-2.5312315387597746,-1.535951012491232,0.2995633946017207,-0.053817719127025175,-0.3125223354479219,-0.2779357379095435,-0.242667454536641,-0.6177780384708927,-0.417413129145681,0.3717488416935694,-0.10824457940066876,0.9466114071630528,-0.6282495127872911,-0.5316855516924351,-0.32085717924736096,-0.07055853240631958,-0.20205564414379626,-0.2854019893018645,0.08433202204430337,-0.23337006259224788,-0.5982835184348011
-0.9894100179258771,-0.5622069230580369,-0.906958648844217,0.7077910345478581,-1.555790399970692,-0.053817719127025175,-0.3125223354479219,0.04930702907088481,-0.242667454536641,-0.8256155571837546,-0.5059772646728569,-2.778426177017813,-0.524891779379653,0.4808986743790689,-0.09351985812542568,-0.2622028566476147,-0.06779196375086435,-0.07055853240631958,-0.1210907216983707,0.20128943935235266,0.08433202204430337,0.024741882827880913,0.027923557563881
-0.14188601023593714,-0.22006057233381301,0.9560372314210606,-1.9639800162063148,1.1207855659698378,-0.053817719127025175,0.20540860399882982,-0.2503145054249016,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-2.5674028492979164,-0.08995498003628552,-0.011077294943429312,-0.2650241643131412,-0.07055853240631958,-0.17263036520424266,-0.22114987470360975,0.08433202204430337,-0.19511046098708895,-0.32749126935429
-0.9894100179258771,-0.5622069230580369,0.918190903682766,-2.312744389604236,-0.6129056846961871,1.2235196498878564,-0.3125223354479219,0.2743297239948322,-0.242667454536641,-0.6177780384708927,-0.5337839006311539,0.24049154924726182,-0.5803074483051885,0.8619363648386921,-0.4553536114330149,-0.49129985834303797,-0.018929751571633503,-0.07055853240631958,-0.06009802942512602,0.12146852950516153,0.08433202204430337,-0.001005144667414725,-0.2428686915166302
-0.9894100179258771,-0.5622069230580369,1.3991719809294338,-0.5976789931492289,0.8774604781570624,-0.053817719127025175,-0.13987868896567132,-0.25552467871756535,-0.05014194588472419,-0.6177780384708927,-0.35326321998988985,0.3717488416935694,-0.10824457940066876,-0.1965016642158167,-0.46961305534418,-0.3275542065488703,-0.29816494616800715,-0.07055853240631958,-0.18173769880969642,-0.2854019893018645,0.08433202204430337,-0.22881821271574312,-0.575717497678092
-0.14188601023593714,-0.22006057233381301,0.0728869352399996,-0.9136314963226879,-0.27833368895362093,-0.053817719127025175,0.20540860399882982,-0.2239022396580454,-0.242667454536641,-0.6177780384708927,-0.3469233069913982,0.3717488416935694,-0.10824457940066876,1.2853115764604957,-0.6157725078315744,-0.5162655709208673,-0.3041711781940554,-0.07055853240631958,-0.18808174832820707,-0.2854019893018645,0.08433202204430337,-0.23024191906478206,-0.5982835184348011
-0.9894100179258771,-0.5622069230580369,-0.17852081330793895,0.9028188923993333,-1.9816093036430489,-0.053817719127025175,-0.3125223354479219,-0.30341008643626705,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-0.5775393546754398,0.2807908322272139,-0.34077136494983024,-0.22059542155991377,-0.07055853240631958,-0.22518112696697273,0.06809195154606097,0.08433202204430337,-0.06420968568390369,1.2803377095612456
-0.14188601023593714,-0.22006057233381301,0.08910678998500407,-0.822569339632062,0.02582267081234836,-0.053817719127025175,0.20540860399882982,-0.250460786095381,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.9042738860008724,-0.22363739370175187,-0.42815133088581886,-0.23954071116730344,-0.07055853240631958,-0.19994049973733402,-0.06224252096161047,0.08433202204430337,-0.12284232462178875,0.2140932288067325
0.7056379974540028,-0.7332800984201489,-0.059159318133079175,-0.05388676190035635,1.2424481098762254,-0.053817719127025175,1.2412704828923333,2.044794795415785,-0.242667454536641,-0.6177780384708927,8.105710084975762,-2.647168884571505,1.872491154491784,0.9042738860008724,0.15067336456155392,0.29218256987242247,2.3709396535400846,-0.07055853240631958,1.7784640887326268,1.3126370890356776,0.08433202204430337,0.9973739456466618,-0.05669902027377871
-0.9894100179258771,-0.5622069230580369,1.7279359597998378,-0.01628214658644521,0.5124728464378993,-0.053817719127025175,-0.3125223354479219,-0.18994791461617716,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.35388611089252786,-0.5640819813208365,-0.45017989089458094,-0.2742133378135681,-0.07055853240631958,-0.16098133545490867,-0.2854019893018645,0.08433202204430337,-0.2241861540308418,-0.575717497678092
0.7056379974540028,1.4906711812873064,-0.5677973271886371,0.8220795712850957,1.3336950178060163,-0.053817719127025175,-0.3125223354479219,-0.14368019901807133,0.20184345876951748,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-0.11182662189145598,-0.03113473174820805,0.22169124539863438,-0.1805389393723991,-0.07055853240631958,-0.08282134733566818,-0.27297735585662963,0.08433202204430337,-0.20058471216015414,-0.4854534146512548
-0.9894100179258771,-0.5622069230580369,1.4399295646477903,1.0639288619285394,0.6341353903442869,-0.4795968421319857,-0.3125223354479219,-0.28373103388412496,-0.242667454536641,-0.6177780384708927,-0.41983230647405284,0.3717488416935694,-0.10824457940066876,1.1159614918117742,-0.6211197908317087,-0.5236084242571213,-0.3213621948391081,-0.07055853240631958,-0.20301086613028943,-0.2854019893018645,0.08433202204430337,-0.23359063681533843,-0.5982835184348011
0.7056379974540028,0.29315895375252277,-0.18018438815366758,-0.5644984502254978,-0.704152592625978,-0.053817719127025175,-0.6578096284124231,-0.3143209035049667,-0.242667454536641,-1.656965632035202,-0.458995169832668,0.3717488416935694,-0.10824457940066876,0.2268735474059868,-0.4286171286999216,-0.5750083976108996,-0.3016176502686684,-0.07055853240631958,-0.21940583838458202,-0.18811620896855272,0.08433202204430337,-0.18927527017623924,-0.03413299951706942
-1.836934025615817,-1.5886459752307085,-0.09887716757272602,-0.11951050234928047,1.1512012019464348,-0.053817719127025175,1.0686268364100826,1.3073939355290687,-0.242667454536641,-0.6177780384708927,0.0024670738246034634,0.3717488416935694,-0.10824457940066876,-2.1016901165139323,0.17028009129460997,-0.04265147470651095,0.6309303443863702,-0.07055853240631958,0.16543981203228617,1.3969367310978402,0.08433202204430337,0.6783835146535443,-0.017208483949537577
0.7056379974540028,2.003890707373642,-1.818597664257106,0.19496731002762657,-0.1566711450472332,-0.053817719127025175,-0.48516598193017246,-0.31259995444050304,-0.242667454536641,-1.656965632035202,-0.43996431090785987,-1.2033386676621216,-0.5803074483051885,0.2268735474059868,-0.6442914295201163,-0.5537141117011973,-0.3282018217881881,-0.07055853240631958,-0.20823444629746457,-0.2854019893018645,0.08433202204430337,-0.2347536645370885,-0.5926420132456239
0.7056379974540028,0.29315895375252277,0.7166904005041743,-1.8257277540244512,-0.3695805968834117,-0.053817719127025175,-0.48516598193017246,-0.32596312392606347,-0.242667454536641,-1.656965632035202,-0.46999547774282063,0.3717488416935694,-0.10824457940066876,0.2268735474059868,0.5445908495579158,0.07850560534168066,-0.2336834175850436,-0.07055853240631958,-0.20215928633748056,-0.026338469393328193,0.08433202204430337,-0.1056375352207267,1.2069981421019402
0.7056379974540028,1.4906711812873064,-0.4528027159835009,0.05007893926049299,-2.1032718475494367,-0.053817719127025175,0.20540860399882982,-0.028836965573749367,-0.242667454536641,0.2135720363805547,-0.339137448923075,0.3717488416935694,-0.10824457940066876,-0.15416414305363635,-0.14521041850237523,0.08070837175974616,-0.07436354484536115,-0.07055853240631958,0.0217453994465096,-0.27209191683711814,0.08433202204430337,-0.1767827482684751,-0.4628873938945456
-0.9894100179258771,-0.5622069230580369,1.7869928668201749,0.28676681211626653,-0.5520744127429933,-0.053817719127025175,-0.48516598193017246,0.20410639741939207,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,1.2429740552983153,-0.0596536874812045,-0.5478398346127625,0.23307710391825817,-0.07055853240631958,-0.2116858982298644,1.230854060902378,0.08433202204430337,0.5121908636558727,0.8120927788595281
0.7056379974540028,1.4906711812873064,-0.42223452819484436,0.05708372054450819,-1.464543492040901,-0.053817719127025175,-0.3125223354479219,-0.18826998927832508,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.8195988436765117,-0.2806752372570786,-0.08377149818093892,-0.22051434234203357,-0.07055853240631958,-0.11258680008268956,-0.2854019893018645,0.08433202204430337,-0.2133780170994054,-0.5193024457863188
0.7056379974540028,-0.7332800984201489,1.563865890648293,0.29598362959484786,0.4212259385081084,-0.053817719127025175,0.032764957516579256,0.11268958311508183,-0.242667454536641,-4.151015856589544,0.3053369526823742,-5.141057441051349,-0.025121076012365445,0.9889489283252331,-0.20403066696869582,0.014622691733459817,0.01724184623764823,-0.07055853240631958,0.11049094199361428,-0.2854019893018645,0.08433202204430337,-0.16350819047884446,-0.4854534146512548
0.7056379974540028,-0.04898739697170108,0.7202254970511075,0.8268723163740209,1.2120324738996286,-0.053817719127025175,0.20540860399882982,0.11333493901425572,1.367642945925325,-0.6177780384708927,0.3949299337400071,-3.040940761910428,1.3611131150657694,-0.2811767065401774,0.23801256858262784,0.3758911654599692,-0.016796297283789858,-0.07055853240631958,0.006954315649232955,-0.07258227970070881,0.08433202204430337,-0.08169520591435367,-0.29928374340840336
0.7056379974540028,-0.7332800984201489,0.7628546024706686,0.6613382744546346,0.99912302206345,-0.053817719127025175,0.20540860399882982,0.1677642555505805,1.0695427590847415,-0.6177780384708927,0.647998127596468,0.3717488416935694,-0.10824457940066876,0.7772613225143313,-0.15768745750254648,0.07703694509161914,-0.05819344218658005,-0.07055853240631958,0.04110363503255201,-0.2854019893018645,0.08433202204430337,-0.17900854270147962,-0.5362269613538507
-0.14188601023593714,-0.22006057233381301,-0.1793526007307294,-0.38053077334894886,1.1816168379230316,-0.053817719127025175,0.37805225048108043,0.4641504058051752,-0.242667454536641,-0.6177780384708927,1.155663880287096,0.3717488416935694,-0.10824457940066876,1.1582990129739545,-0.17194690123546852,-0.24384572367412224,0.09240506884187853,-0.07055853240631958,-0.0060308299201450345,0.3220380954849459,0.08433202204430337,0.11000384615342379,-0.18081213443567973
-0.9894100179258771,-0.5622069230580369,1.0843404413914346,0.3144172645525345,-0.06542423711744243,-0.053817719127025175,-0.13987868896567132,-0.3193073534192502,-0.242667454536641,-1.656965632035202,-0.5170999190561757,0.3717488416935694,-0.10824457940066876,0.2268735474059868,-0.617554946787023,-0.5184684212677464,-0.3255425934191138,-0.07055853240631958,-0.2072005482677215,-0.2854019893018645,0.08433202204430337,-0.23451303811189883,-0.5813590028672693
-0.9894100179258771,-0.5622069230580369,0.3598535961134851,0.7907423918571858,-0.09583987309403935,-0.053817719127025175,-0.13987868896567132,-0.2769677040607827,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-0.6198768758376202,-0.45357117247756634,-0.30625997666513893,-0.2902591147215025,-0.07055853240631958,-0.17720657921482855,-0.2854019893018645,0.08433202204430337,-0.22781560261078612,-0.5475099717322054
-0.9894100179258771,-0.5622069230580369,-1.9365035314421564,1.9793431739232,-0.035008601140845495,-0.053817719127025175,-0.48516598193017246,-0.01785731054247114,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,-0.5352018335132595,-0.2806752372570786,-0.21667713255285698,-0.10034618760769898,-0.07055853240631958,-0.0603543192290247,-0.1133484882650491,0.08433202204430337,-0.11684671619414592,-0.28800073303004875
0.7056379974540028,0.29315895375252277,-0.4022716300471352,0.7129524523360522,0.056238306788945286,0.7977405268828959,0.20540860399882982,0.6665383181587642,-0.242667454536641,-3.5275033004509586,1.645060673153123,0.3717488416935694,-0.10824457940066876,0.2268735474059868,0.09898280400636125,0.0821770320098077,0.6060821647602503,0.92779910487008,0.2743063380690901,-0.16010780921380813,0.08433202204430337,0.6060953260861449,0.28179129107686024
0.7056379974540028,1.1485248305630824,0.4280601647849602,-1.5108812689487991,0.3299790305783176,-0.053817719127025175,-0.3125223354479219,-0.27994924831496604,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.2268735474059868,-0.9223508355422343,-0.9142482133088976,-0.3524088875773303,-0.07055853240631958,-0.22959659347112726,-0.2854019893018645,0.08433202204430337,-0.23952608863668381,-0.6546985703265744
-0.9894100179258771,-0.5622069230580369,1.9868297951531857,1.3345346231060582,-0.09583987309403935,-0.053817719127025175,-0.13987868896567132,-0.27670095695579083,-0.242667454536641,0.8370845925191402,-0.23725393477187484,0.3717488416935694,-0.10824457940066876,0.015185941595085066,-0.5605171034099394,-0.4457741900539656,-0.3059575471381874,-0.07055853240631958,-0.18909289743639876,-0.2854019893018645,0.08433202204430337,-0.23046249328787258,-0.575717497678092
0.7056379974540028,0.9774516552009704,-0.12154337484472573,-0.7469914363060186,-1.3428809481345134,-0.053817719127025175,-0.6578096284124231,-0.3064690733983512,-0.2052121684264483,-1.760884391391633,-0.24351042786249166,0.3717488416935694,-0.10824457940066876,0.2268735474059868,-0.6585508734312814,-0.6814797709865831,-0.32611377271224434,-0.07055853240631958,-0.21916315360055935,-0.24760848166152655,0.08433202204430337,-0.2185514852409835,-0.41211384719194977
0.7056379974540028,1.4906711812873064,0.77138042355464,-1.877710604605138,1.1816168379230316,-0.053817719127025175,-0.13987868896567132,-0.23350513543775267,0.006411680886564371,-0.6177780384708927,-0.3002359652174175,0.3717488416935694,-0.10824457940066876,0.8195988436765117,-0.2878049930788727,-0.09258289942159843,-0.2711085391975541,-0.07055853240631958,-0.1547411181715659,-0.2854019893018645,0.08433202204430337,-0.222782499883902,-0.541868466543028
