BuildingType,PrimaryPropertyType,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),NaturalGas(therms),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),Comment,Outlier,2010 Census Tracts,Seattle Police Department Micro Community Policing Plan Areas,City Council Districts,SPD Beats,Zip Codes
0.761028187212519,0.18399623874346885,-0.5198821754374643,-0.04875194752235499,-0.3157780204953393,0.049263879963045015,-0.3152754109520783,0.4863744159263733,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-2.462096355641011,-0.05977899541800672,0.10178085830409254,-0.07055459556918997,0.20326721947396406,-0.07295809907265506,-0.030836985562600533,-0.056100272430100226,-0.2006190525870583,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.254185233475104,-0.1531421505079741,0.6783410177674501,1.3324510016874898
0.761028187212519,0.3543015195275835,0.026632256414878663,-0.04875194752235499,-0.686168454757773,-0.4096275990908228,-0.3152754109520783,-0.3638669173661602,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.26650501767970963,0.2699398540277687,-0.19702279949657042,-0.07055459556918997,-0.21244877005413443,-0.12232535050969491,-0.030836985562600533,-0.15011000002972524,0.20707817635927833,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.6081654432307139,-0.1531421505079741,-1.5237041781528573,-0.702583706168406
-1.0238678783026578,-0.49722488439298973,-1.7039967777842073,-0.04875194752235499,-0.13058280336412248,-0.44872414679507144,-0.3152754109520783,-0.41340473950043993,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-2.2553841303894413,-0.04896854133781734,-0.2630177377246973,-0.07055459556918997,-0.2706516557160039,-0.1746088994179411,-0.030836985562600533,-0.18903222447831786,0.03572716709197741,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-1.1618372660351461,-0.1531421505079741,-0.5227745436436266,1.322334839096657
-1.0238678783026578,-0.49722488439298973,-1.218206171693236,-0.04875194752235499,-0.3157780204953393,-0.38429983557807046,-0.2283748225340067,-0.35762084414053363,-0.5977624410208755,-0.5037148076411574,0.37322668206896675,-0.09806980647553144,0.47321724293127937,-0.027347633177438577,-0.22289902135288278,-0.07055459556918997,-0.3244693119269933,0.017866733681677925,-0.030836985562600533,-0.08834114729016718,0.6738619602253739,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.14684158786623933,-0.1531421505079741,-1.3902468935516266,-0.007940541597876586
0.761028187212519,0.18399623874346885,-0.45915834967609287,-0.04875194752235499,-0.686168454757773,-0.40424927400663835,-0.3152754109520783,-0.35705223609516623,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-2.544781245741639,0.0014802443697329336,-0.23833672226731553,-0.07055459556918997,-0.28929173628674376,-0.045305724489561765,-0.030836985562600533,-0.11858658552815766,0.5143282619420247,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.801181014816932,-0.1531421505079741,-0.7896891128460881,-0.6890954893806288
-1.0238678783026578,-0.49722488439298973,0.5124228625058502,-0.04875194752235499,-0.13058280336412248,-0.441027226447035,-0.3152754109520783,-0.40365224999504784,-0.5977624410208755,-0.3284495215984905,0.37322668206896675,-0.09806980647553144,1.1346963637363026,-0.5984999570807762,-0.3153095280342732,-0.07055459556918997,-0.29812266257789877,-0.27082573541040383,-0.030836985562600533,-0.24799849769248763,-0.555138382105612,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.4571640370113232,-0.1531421505079741,-0.2558599744411651,-0.702583706168406
0.761028187212519,1.2058279234481568,0.8767658170740789,-0.04875194752235499,-0.686168454757773,-0.1891706658360657,-0.3152754109520783,-0.11690148966159272,-1.85548176256814,-0.429694220383248,-2.557106388768936,-0.4876640228011321,0.26650501767970963,0.4266914381905144,-0.04024668055731117,-0.07055459556918997,0.11049210392567421,-0.22489929537824052,-0.030836985562600533,-0.1570603972526882,-0.3660614063623833,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.052850025182583,-0.1531421505079741,1.54581336767545,-0.6924675435775731
-1.0238678783026578,-0.49722488439298973,1.0285753814775074,-0.04875194752235499,-0.13058280336412248,-0.23459065516900152,0.08771158440532559,-0.4011107443377239,0.08826627982308696,-0.26739663243473066,0.37322668206896675,-0.09806980647553144,-0.1882618778737438,-0.3066176969156636,-0.26925640575302084,-0.07055459556918997,-0.22329359634207405,-0.27082573541040383,-0.030836985562600533,-0.23611556050484123,-0.555138382105612,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.7005134106706716,-0.1531421505079741,0.0777832370619118,1.324020866195129
1.6534762199701072,0.3543015195275835,-0.9145870428863787,-0.04875194752235499,0.05461241376709435,2.074567042037135,-0.3152754109520783,1.7707393765834905,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.26650501767970963,0.7816346804900647,1.4284335381794113,2.7770590452438095,0.4320032600762393,-0.27082573541040383,48.3312526488777,1.7631101490899503,0.7034052376852533,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.9018486189631925,-0.1531421505079741,1.011984229270527,-0.680665353888268
0.761028187212519,2.2276596081528446,0.8464039041933931,-0.04875194752235499,-0.686168454757773,-0.31426601969045986,-0.3152754109520783,-0.22388595492480765,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-1.4285352293831624,3.846398412223747,0.5352814158858105,-0.07055459556918997,0.36351084031903813,0.8430110735743003,-0.030836985562600533,0.4892144413018528,3.3859348310423094,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.7005134106706716,-0.1531421505079741,0.0777832370619118,1.324020866195129
-1.0238678783026578,-0.49722488439298973,-0.5806060011988358,-0.04875194752235499,-0.13058280336412248,-0.38139649194855496,-0.13721610528344963,-0.3810543878284016,-0.5977624410208755,-0.3386786995982234,0.37322668206896675,-0.09806980647553144,1.2587236988872443,-0.7102079825760663,-0.3269855453532048,-0.07055459556918997,-0.3102050547687833,-0.27082573541040383,-0.030836985562600533,-0.24990425176975165,-0.5728643485815396,0.04591422707128022,-3.5822580332768026,-0.0014540972610877678,0.9018486189631925,-0.1531421505079741,0.9452555869699116,1.3172767578012403
0.761028187212519,2.05735432736873,0.45169903674447875,-0.04875194752235499,-0.5009732376265562,-0.45751577047882686,-0.3152754109520783,-0.29267891314084654,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.6799294681828492,-0.5426459443331312,-0.3181839187607132,-0.07055459556918997,-0.295853119895951,-0.27082573541040383,-0.030836985562600533,-0.2476397675132379,-0.555138382105612,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.5074978390844535,-0.1531421505079741,0.7450696600680655,1.3324510016874898
0.761028187212519,2.05735432736873,-0.9145870428863787,-0.04875194752235499,-0.686168454757773,-0.27854877358777846,-0.3152754109520783,-0.1977816764783959,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-0.5190014382762554,0.2393102341338988,-0.115495953950629,-0.07055459556918997,-0.11128514794709413,-0.07621008546141034,-0.030836985562600533,-0.10786952142307284,0.07117910004383281,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.5074978390844535,-0.1531421505079741,0.7450696600680655,1.3324510016874898
0.761028187212519,1.2058279234481568,-0.0644534822271785,-0.04875194752235499,-0.686168454757773,-0.3609914937467375,-0.3152754109520783,-0.3810630031018163,0.5456187603857285,0.1624704776800273,0.37322668206896675,-0.09806980647553144,0.9693265835350467,2.5869805118816873,0.3899054003736894,-0.07055459556918997,0.1720240553036631,0.8344300256194557,-0.030836985562600533,0.4539467805543665,3.994526346715826,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.8598344535963649,-0.1531421505079741,1.2121701561723732,0.010605756485317164
-1.0238678783026578,-0.49722488439298973,-0.0037296564658070588,-0.04875194752235499,-0.13058280336412248,-0.3751818407134796,-0.3152754109520783,-0.3202219422475061,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-1.5525625645341041,-0.3606699673166104,-0.26499102660962837,-0.07055459556918997,-0.2317425702902192,-0.27082573541040383,-0.030836985562600533,-0.23746079867702763,-0.5374124156296842,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.4991782023781508,-0.1531421505079741,1.0787128715711425,1.3324510016874898
-1.0238678783026578,-0.49722488439298973,0.8767658170740789,-0.04875194752235499,-0.13058280336412248,-0.4494040867551453,-0.3152754109520783,-0.4141887293811738,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-2.296726575439755,0.4429071193107983,-0.20793932333087353,-0.07055459556918997,-0.27792957788953837,-0.017569427677081237,-0.030836985562600533,-0.10105364801732848,0.9811120458081204,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.2038514314019737,-0.1531421505079741,-0.9898750397479342,-0.680665353888268
0.761028187212519,-0.6675301651771044,-1.1574823459318644,-0.04875194752235499,2.2769550193416963,0.7738758954137888,0.5537304732286373,0.5950474747788611,-1.0551149215835172,-0.04541541536966172,-0.505873239182404,0.8433846172752825,0.9279841384847328,-0.19490967142037366,0.14487408045259356,-0.07055459556918997,0.3006395362659566,-0.07855990788425286,-0.030836985562600533,-0.043813763790797926,-0.40151333931423866,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.2038514314019737,-0.1531421505079741,0.41142644856498867,-1.2016477273161652
0.761028187212519,0.18399623874346885,-0.9145870428863787,-0.04875194752235499,-0.686168454757773,-0.4108854880169595,-0.3152754109520783,-0.42576765685047324,-1.7411436424274795,-0.3157771541027585,0.37322668206896675,-0.09806980647553144,-2.3794114655403833,-0.07779641888498898,-0.22467121707654295,-0.07055459556918997,-0.3056081894550217,-0.050299097138102135,-0.030836985562600533,-0.12403480012551252,0.5143282619420247,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.5074978390844535,-0.1531421505079741,0.7450696600680655,-0.6840374080852123
0.761028187212519,-0.6675301651771044,-1.8254444293069503,-0.04875194752235499,0.9805884994231786,0.2857333992775422,-0.3152754109520783,0.10136646229875114,0.08826627982308696,0.93336388425832,0.37322668206896675,-0.09806980647553144,0.7212719132331631,-0.29760898518217244,0.024296257495788662,0.36203720734977923,-0.0032047283531821996,-0.27082573541040383,-0.030836985562600533,0.08674160081989046,0.023909856108025616,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.9101682556694951,-0.1531421505079741,0.3446978062643733,-1.2016477273161652
0.761028187212519,-1.6893618498817922,-0.15553922086923566,-0.04875194752235499,-0.686168454757773,-0.21679662641386782,-0.3152754109520783,-0.2816599784434998,-1.7411436424274795,0.0015153015424984697,0.37322668206896675,-0.09806980647553144,-1.3871927843328482,-0.05077028368451559,-0.10136200592528137,-0.07055459556918997,-0.290728172714809,0.23568688005624136,-0.030836985562600533,0.04064477278630376,0.7093138931772293,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.5074978390844535,-0.1531421505079741,0.8117983023686809,-0.6840374080852123
0.761028187212519,2.2276596081528446,-0.15553922086923566,-0.04875194752235499,-0.686168454757773,-0.27326564009800436,-0.3152754109520783,-0.39271085275843304,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-0.4363165481756275,3.723879932648267,0.13847667563041102,-0.07055459556918997,0.0842519443679026,0.298313843736464,-0.030836985562600533,0.13573069092367787,1.2233669209791318,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.4991782023781508,-0.1531421505079741,1.1454415138717577,-1.4747841172686549
1.6534762199701072,-0.6675301651771044,0.6642324269092788,-0.04875194752235499,10.795935007377672,7.509340741706933,4.3078358928893286,9.605675786434833,-0.5977624410208755,3.781236844798119,-2.557106388768936,1.2320048480600692,0.5145596879815933,-0.01113195205715457,4.015137958257194,-0.07055459556918997,6.017354854878489,-0.2662519739087996,-0.030836985562600533,0.7572083058375834,-0.5019604826778289,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.9101682556694951,-0.1531421505079741,-0.38931725904239584,-0.6992116519714617
0.761028187212519,1.8870490465846153,-0.42879643679540713,-0.04875194752235499,-0.5009732376265562,-0.2697775481028253,-0.3152754109520783,-0.18666797377348793,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.47321724293127937,1.2356737518580176,0.07860462250777625,-0.07055459556918997,-0.14880449120662398,0.6171343931785624,-0.030836985562600533,0.2796711753476207,2.062396000839709,0.04591422707128022,0.15880547577884607,-4.517395491101477,-1.3128386722545367,-0.1531421505079741,0.47815509086560404,1.3290789474905456
-1.0238678783026578,-0.49722488439298973,0.5427847753865359,-0.04875194752235499,-0.13058280336412248,-0.24036334543002882,0.10758285229025795,-0.27516406228884815,-0.5977624410208755,-0.11178425530493631,0.37322668206896675,-0.09806980647553144,1.1346963637363026,-0.5138180667859596,-0.2802816752453503,-0.07055459556918997,-0.24813057653594753,-0.27082573541040383,-0.030836985562600533,-0.24006159247658795,-0.5610470375975878,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.052850025182583,-0.1531421505079741,0.011054594761296424,-0.002882460302460108
-1.0238678783026578,-0.49722488439298973,-0.15553922086923566,-0.04875194752235499,-0.13058280336412248,-0.44472609982983696,-0.3152754109520783,-0.45493897263250305,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.762614358283477,-0.33544557446283524,-0.3028247563770773,-0.07055459556918997,-0.2814373583343132,-0.27082573541040383,-0.030836985562600533,-0.24535286262052106,-0.549229726613636,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.4051866396944945,-0.1531421505079741,0.8785269446692963,-0.6924675435775731
0.761028187212519,-1.3487512883135628,1.3625564231650504,-0.04875194752235499,0.6101980651607449,1.6252287194223054,-0.3152754109520783,1.4519742602411687,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.5559021330319073,2.659050205749616,2.8790076712440373,-0.07055459556918997,2.060502593005801,4.811714281853899,-0.030836985562600533,3.0110651807910545,1.8319584366526487,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.1535176293288434,-0.1531421505079741,1.54581336767545,-0.6924675435775731
0.761028187212519,0.3543015195275835,1.2411087716423075,-0.04875194752235499,0.05461241376709435,-0.007844277283560942,-0.3152754109520783,-0.22815051526506303,-1.7411436424274795,0.5148535780645253,-3.875756270645992,-0.1390745977438009,0.26650501767970963,-0.5678703371869064,-0.20091447332309453,-0.07055459556918997,-0.34571755256029124,0.138882588458068,-0.030836985562600533,-0.023007413394315213,0.09481372201173627,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.39851059823189033,-0.1531421505079741,1.2788987984729885,0.010605756485317164
-1.0238678783026578,-0.49722488439298973,-0.2162630466306071,-0.04875194752235499,-0.13058280336412248,-0.4572437944947973,-0.3152754109520783,-0.42419967708900563,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.22516257262939568,-0.4417483729180306,-0.3036671036963925,-0.07055459556918997,-0.2827138921104235,-0.27082573541040383,-0.030836985562600533,-0.24555464834634902,-0.5433210711216602,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-1.2121710681082762,-0.1531421505079741,-1.323518251251011,-0.7042697332668783
-0.1314198455450694,-0.15661432282476043,1.392918336045736,-0.04875194752235499,0.05461241376709435,-0.08307963386573679,-0.3152754109520783,-0.14830416125801876,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.5972445780822212,-0.49219715862558094,-0.24542962129797427,-0.07055459556918997,-0.2212031043187228,-0.2346972156592,-0.030836985562600533,-0.21528678947215543,-0.496051827185853,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.4991782023781508,-0.1531421505079741,1.1454415138717577,-1.4747841172686549
0.761028187212519,1.2058279234481568,0.6642324269092788,-0.04875194752235499,-0.686168454757773,-0.34479532389777745,-0.3152754109520783,-0.27717142099446335,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-2.1726992402888134,0.6861423361150587,-0.11476328173940875,-0.07055459556918997,0.002707638609855238,-0.23662742693510636,-0.030836985562600533,-0.18082627162798093,-0.3247008179185521,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.1031838272557133,-0.1531421505079741,-0.7229604705454727,1.3273929203920733
0.761028187212519,2.05735432736873,0.05699416929556438,-0.04875194752235499,-0.5009732376265562,-0.4261229425222154,-0.3152754109520783,-0.3944080616211205,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-0.06423454272280195,-0.14085740101942687,-0.26667492457677144,-0.07055459556918997,-0.22788273526719077,-0.27082573541040383,-0.030836985562600533,-0.23683302086334065,-0.5196864491537566,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.5074978390844535,-0.1531421505079741,0.8117983023686809,-0.6840374080852123
-1.0238678783026578,-0.49722488439298973,0.3909752109831073,-0.04875194752235499,-0.13058280336412248,-0.45151190063137436,-0.3152754109520783,-0.41693700160044944,-0.5977624410208755,-0.4290767109501933,0.37322668206896675,-0.09806980647553144,-0.6016863283768833,-0.44715359995812526,-0.3031925530470809,-0.07055459556918997,-0.2810476796026585,-0.27082573541040383,-0.030836985562600533,-0.24528560071191174,-0.5433210711216602,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.9018486189631925,-0.1531421505079741,1.011984229270527,-0.680665353888268
0.761028187212519,-0.6675301651771044,1.2411087716423075,-0.04875194752235499,0.42500284802952804,1.3386544244499634,-0.3152754109520783,1.7303509748155768,0.08826627982308696,-0.17879745290948543,0.37322668206896675,-0.09806980647553144,-1.5112201194837902,0.814066042730633,1.494401522355549,-0.07055459556918997,2.438161079508757,-0.25137675874991255,-0.030836985562600533,0.1974322817546266,-0.4251479612821423,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.8515148168900623,-0.1531421505079741,-0.32258861674178047,-0.6992116519714617
-1.0238678783026578,-0.49722488439298973,-1.218206171693236,-0.04875194752235499,-0.13058280336412248,-0.4337518688742444,-0.3152754109520783,-0.3944339074413645,-0.5977624410208755,-0.4178004517378893,0.37322668206896675,-0.09806980647553144,-0.7257136635278252,0.21588758362682192,-0.20625482786011495,-0.07055459556918997,-0.32338526600712275,0.04535126380599675,-0.030836985562600533,-0.07255701940318031,1.164280366059373,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-1.2121710681082762,-0.1531421505079741,-1.3902468935516266,-0.007940541597876586
0.761028187212519,1.2058279234481568,-1.764720603545579,-0.04875194752235499,-0.5009732376265562,-0.45028800870324137,-0.3152754109520783,-0.4628564089005731,-1.7411436424274795,-0.4486759233906263,-3.1431730029365164,-0.46331438428078203,0.26650501767970963,-0.32823860507604236,-0.2875329791234149,-0.07055459556918997,-0.3225383866256558,-0.16348920402413272,-0.030836985562600533,-0.190960399191785,0.07708775553580857,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-1.2121710681082762,-0.1531421505079741,-0.8564177551467035,1.322334839096657
-1.0238678783026578,-0.49722488439298973,0.3909752109831073,-0.04875194752235499,-0.3157780204953393,-0.2906381060778922,-0.3152754109520783,-0.43640751951757506,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,-1.0564532239303368,-0.3498595132364211,-0.299734002952525,-0.07055459556918997,-0.2755992318882548,-0.27082573541040383,-0.030836985562600533,-0.24441119589999058,-0.5669556930895637,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,1.1535176293288434,-0.1531421505079741,1.54581336767545,-0.002882460302460108
-1.0238678783026578,-0.49722488439298973,1.0285753814775074,-0.04875194752235499,-0.13058280336412248,0.6292798635044755,1.6857844385508556,0.3146634014988377,-0.5977624410208755,1.3509881986568621,-0.505873239182404,-0.10255013996327585,0.26650501767970963,-0.5048093550524685,-0.14694721648628362,-0.07055459556918997,-0.056825865548638776,-0.27082573541040383,-0.030836985562600533,-0.20968163042137883,-0.5669556930895637,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-0.4571640370113232,-0.1531421505079741,-0.2558599744411651,-0.702583706168406
-0.1314198455450694,-0.15661432282476043,-1.643272952022836,-0.04875194752235499,0.05461241376709435,-0.32936748620370093,-0.3152754109520783,-0.2621722299795449,0.7742950006670494,-0.2195933478454279,0.37322668206896675,-0.09806980647553144,0.18382012757908173,-0.24896194182132045,-0.23545881290847293,-0.07055459556918997,-0.2743028782456206,-0.07600027988794227,-0.030836985562600533,-0.13363083242044205,0.12435699947161576,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,0.8515148168900623,-0.1531421505079741,-0.32258861674178047,-0.6992116519714617
0.761028187212519,0.3543015195275835,-0.6716917398408929,-0.04875194752235499,-0.686168454757773,-0.46218695800453446,-0.3152754109520783,-0.4304629808614615,-1.7411436424274795,-0.5037148076411574,0.37322668206896675,-0.09806980647553144,0.26650501767970963,-0.4831884468920898,-0.30160027230098574,-0.07055459556918997,-0.32577843090738856,-0.19475023447087705,-0.030836985562600533,-0.2092107970611136,-0.07653728725556459,0.04591422707128022,0.15880547577884607,-0.0014540972610877678,-1.363172474327667,-0.1531421505079741,-1.0566036820485496,1.3189627848997125
